"customer_key","customer_number","customer_name","age","age_group","customer_segment","recency","total_orders","total_sales","total_quantity","total_product","last_order","lifespan","avg_order_value","avg_monthly_spend"
11409,AW00022408,Clarence Shan,40.0,"40-49",Regular,144.0,2,2771,5,5,2013-06-06,12.0,1385,230.91666666666666
11410,AW00022409,Candace Madan,40.0,"40-49",Regular,144.0,2,2746,3,3,2013-06-05,12.0,1373,228.83333333333334
11411,AW00022410,Cassandra Arthur,41.0,"40-49",Regular,144.0,2,2983,2,2,2013-06-24,13.0,1491,229.46153846153845
11412,AW00022411,Amy He,41.0,"40-49",Regular,144.0,2,2771,5,5,2013-06-23,12.0,1385,230.91666666666666
11413,AW00022412,Drew Andersen,42.0,"40-49",Regular,144.0,2,3018,3,3,2013-06-11,13.0,1509,232.15384615384616
11414,AW00022413,Kristi Diaz,76.0,"50 and above",NEW,138.0,1,23,2,2,2013-12-23,0.0,23,23.0
11415,AW00022414,Eugene Wu,65.0,"50 and above",NEW,149.0,1,575,2,2,2013-01-08,0.0,575,575.0
11416,AW00022415,Natalie Phillips,76.0,"50 and above",NEW,149.0,1,615,3,3,2013-01-07,0.0,615,615.0
11417,AW00022416,Tabitha Romero,76.0,"50 and above",NEW,142.0,1,1765,4,4,2013-08-06,0.0,1765,1765.0
11418,AW00022417,Shaun Goel,52.0,"50 and above",NEW,141.0,1,21,1,1,2013-09-16,0.0,21,21.0
11419,AW00022418,Jacob Smith,58.0,"50 and above",NEW,142.0,1,1732,4,4,2013-08-09,0.0,1732,1732.0
11420,AW00022419,Damien Xu,60.0,"50 and above",NEW,141.0,1,60,3,3,2013-09-24,0.0,60,60.0
11421,AW00022420,Richard Moore,60.0,"50 and above",NEW,145.0,1,23,2,2,2013-05-29,0.0,23,23.0
11422,AW00022421,Barbara Sharma,60.0,"50 and above",NEW,144.0,1,59,2,2,2013-06-06,0.0,59,59.0
11423,AW00022422,Nichole Black,54.0,"50 and above",NEW,141.0,1,1736,2,2,2013-09-18,0.0,1736,1736.0
11424,AW00022423,Byron Hernandez,50.0,"50 and above",NEW,144.0,1,584,3,3,2013-06-12,0.0,584,584.0
11425,AW00022424,Edwin Rai,56.0,"50 and above",NEW,146.0,1,75,2,2,2013-04-07,0.0,75,75.0
11426,AW00022425,Roy Sullivan,61.0,"50 and above",NEW,140.0,1,25,2,2,2013-10-24,0.0,25,25.0
11427,AW00022426,Heather Zhu,53.0,"50 and above",NEW,144.0,1,554,3,3,2013-06-26,0.0,554,554.0
11428,AW00022427,Willie Sharma,59.0,"50 and above",NEW,142.0,1,1701,1,1,2013-08-29,0.0,1701,1701.0
11429,AW00022428,Destiny Smith,59.0,"50 and above",NEW,141.0,1,1739,4,4,2013-09-22,0.0,1739,1739.0
11430,AW00022429,Jesse Reed,53.0,"50 and above",NEW,142.0,1,1778,5,5,2013-08-31,0.0,1778,1778.0
11431,AW00022430,Brad Chande,59.0,"50 and above",NEW,150.0,1,2639,4,4,2012-12-28,0.0,2639,2639.0
11432,AW00022431,Marie Dominguez,44.0,"40-49",NEW,147.0,1,60,3,3,2013-03-06,0.0,60,60.0
11433,AW00022432,Bridget Xie,49.0,"40-49",NEW,149.0,1,578,4,4,2013-01-05,0.0,578,578.0
11434,AW00022433,Miguel Hill,49.0,"40-49",NEW,142.0,1,1765,4,4,2013-08-30,0.0,1765,1765.0
11435,AW00022434,Billy Schmidt,49.0,"40-49",NEW,140.0,1,1736,2,2,2013-10-18,0.0,1736,1736.0
11436,AW00022435,Ross Navarro,45.0,"40-49",NEW,145.0,1,23,2,2,2013-05-17,0.0,23,23.0
11437,AW00022436,Roger Raji,49.0,"40-49",NEW,149.0,1,608,4,4,2013-01-15,0.0,608,608.0
11438,AW00022437,Trisha Zheng,49.0,"40-49",NEW,142.0,1,1739,4,4,2013-08-19,0.0,1739,1739.0
11439,AW00022438,Casey Jim├®nez,50.0,"50 and above",NEW,144.0,1,617,5,5,2013-06-05,0.0,617,617.0
11440,AW00022439,Tracy Raji,51.0,"50 and above",NEW,140.0,1,1701,1,1,2013-10-26,0.0,1701,1701.0
11441,AW00022440,Robyn Sanz,50.0,"50 and above",NEW,144.0,1,554,3,3,2013-06-18,0.0,554,554.0
11442,AW00022441,Andrea Torres,39.0,"30-39",NEW,149.0,1,598,5,5,2013-01-23,0.0,598,598.0
11443,AW00022442,Trisha Sun,50.0,"50 and above",NEW,140.0,1,1710,2,2,2013-10-27,0.0,1710,1710.0
11444,AW00022443,Marvin Suarez,50.0,"50 and above",NEW,145.0,1,554,3,3,2013-06-02,0.0,554,554.0
11445,AW00022444,Colin Xie,50.0,"50 and above",NEW,140.0,1,828,3,3,2013-11-01,0.0,828,828.0
11446,AW00022445,Diane Suarez,45.0,"40-49",NEW,149.0,1,2490,5,5,2013-01-24,0.0,2490,2490.0
11447,AW00022446,Jake Wu,50.0,"50 and above",NEW,141.0,1,1739,4,4,2013-09-17,0.0,1739,1739.0
11448,AW00022447,Tara Shan,39.0,"30-39",NEW,139.0,1,793,3,3,2013-11-08,0.0,793,793.0
11449,AW00022448,Cindy Weber,44.0,"40-49",NEW,148.0,1,2480,3,3,2013-02-21,0.0,2480,2480.0
11450,AW00022449,Heather He,45.0,"40-49",NEW,148.0,1,2515,4,4,2013-02-24,0.0,2515,2515.0
11451,AW00022450,Audrey Alvarez,45.0,"40-49",NEW,140.0,1,799,2,2,2013-10-29,0.0,799,799.0
11452,AW00022451,Barbara Rai,50.0,"50 and above",NEW,141.0,1,1710,2,2,2013-09-18,0.0,1710,1710.0
11453,AW00022452,Carly Deng,50.0,"50 and above",NEW,142.0,1,1736,2,2,2013-08-29,0.0,1736,1736.0
11454,AW00022453,Dakota Long,97.0,"50 and above",NEW,139.0,1,40,2,2,2013-11-16,0.0,40,40.0
11455,AW00022454,Rebekah Raman,62.0,"50 and above",NEW,139.0,1,13,2,2,2013-11-07,0.0,13,13.0
11456,AW00022455,Roy Kapoor,67.0,"50 and above",NEW,148.0,1,29,2,2,2013-02-08,0.0,29,29.0
11457,AW00022456,Brittney Guo,62.0,"50 and above",NEW,140.0,1,1728,3,3,2013-10-17,0.0,1728,1728.0
11458,AW00022457,Kimberly Cooper,51.0,"50 and above",NEW,146.0,1,5,1,1,2013-04-23,0.0,5,5.0
11459,AW00022458,Kendra Vazquez,51.0,"50 and above",NEW,144.0,1,563,3,3,2013-06-21,0.0,563,563.0
11460,AW00022459,Johnny Xu,51.0,"50 and above",NEW,149.0,1,540,1,1,2013-01-20,0.0,540,540.0
11461,AW00022460,Julio Torres,51.0,"50 and above",NEW,140.0,1,1751,2,2,2013-10-11,0.0,1751,1751.0
11462,AW00022461,Arturo Luo,45.0,"40-49",NEW,140.0,1,1755,2,2,2013-10-14,0.0,1755,1755.0
11463,AW00022462,Lydia Chandra,51.0,"50 and above",NEW,148.0,1,554,3,3,2013-02-08,0.0,554,554.0
11464,AW00022463,Raymond Chandra,51.0,"50 and above",NEW,143.0,1,575,2,2,2013-07-06,0.0,575,575.0
11465,AW00022464,Erik Sanz,51.0,"50 and above",NEW,146.0,1,2443,1,1,2013-04-27,0.0,2443,2443.0
11466,AW00022465,Arturo Shan,51.0,"50 and above",NEW,146.0,1,2492,4,4,2013-04-21,0.0,2492,2492.0
11467,AW00022466,Raul Tang,52.0,"50 and above",NEW,144.0,1,549,2,2,2013-06-30,0.0,549,549.0
11468,AW00022467,Neil Alvarez,52.0,"50 and above",NEW,140.0,1,1732,4,4,2013-10-16,0.0,1732,1732.0
11469,AW00022468,Ruben Gonzalez,52.0,"50 and above",NEW,139.0,1,1701,1,1,2013-11-16,0.0,1701,1701.0
11470,AW00022469,Sabrina Moreno,52.0,"50 and above",NEW,147.0,1,563,3,3,2013-03-15,0.0,563,563.0
11471,AW00022470,Carly Tang,52.0,"50 and above",NEW,140.0,1,1736,2,2,2013-11-02,0.0,1736,1736.0
11472,AW00022471,Joel Martinez,52.0,"50 and above",NEW,143.0,1,561,2,2,2013-07-23,0.0,561,561.0
11473,AW00022472,Bridget Sharma,52.0,"50 and above",NEW,143.0,1,540,1,1,2013-07-07,0.0,540,540.0
11474,AW00022473,Clifford Patel,52.0,"50 and above",NEW,147.0,1,608,4,4,2013-03-22,0.0,608,608.0
11475,AW00022474,Leah Zhu,47.0,"40-49",NEW,138.0,1,14,2,2,2013-12-07,0.0,14,14.0
11476,AW00022475,Heidi Rana,47.0,"40-49",NEW,146.0,1,99,4,4,2013-04-10,0.0,99,99.0
11477,AW00022476,Shane Martinez,47.0,"40-49",NEW,139.0,1,59,2,2,2013-11-12,0.0,59,59.0
11478,AW00022477,Kevin Diaz,53.0,"50 and above",NEW,147.0,1,575,2,2,2013-03-04,0.0,575,575.0
11479,AW00022478,Carolyn Browning,53.0,"50 and above",NEW,147.0,1,554,3,3,2013-03-19,0.0,554,554.0
11480,AW00022479,Tammy Malhotra,53.0,"50 and above",NEW,147.0,1,600,4,4,2013-03-22,0.0,600,600.0
11481,AW00022480,Abby Gonzalez,53.0,"50 and above",NEW,143.0,1,617,5,5,2013-07-05,0.0,617,617.0
11482,AW00022481,Erik Ortega,48.0,"40-49",NEW,148.0,1,564,2,2,2013-03-01,0.0,564,564.0
11483,AW00022482,Cassidy Jenkins,43.0,"40-49",NEW,137.0,1,40,2,2,2014-01-08,0.0,40,40.0
11484,AW00022483,Lee Ramos,43.0,"40-49",NEW,138.0,1,110,4,4,2013-12-04,0.0,110,110.0
11485,AW00022484,Kristy Ruiz,54.0,"50 and above",NEW,143.0,1,589,4,4,2013-07-30,0.0,589,589.0
11486,AW00022485,Andy Suarez,54.0,"50 and above",NEW,140.0,1,23,2,2,2013-10-21,0.0,23,23.0
11487,AW00022486,Jimmy Ruiz,54.0,"50 and above",NEW,147.0,1,589,4,4,2013-03-21,0.0,589,589.0
11488,AW00022487,Jonathon Gill,49.0,"40-49",NEW,143.0,1,589,4,4,2013-08-01,0.0,589,589.0
11489,AW00022488,Frederick Patel,54.0,"50 and above",NEW,146.0,1,5,1,1,2013-04-27,0.0,5,5.0
11490,AW00022489,Roger Xie,54.0,"50 and above",NEW,138.0,1,30,2,2,2013-12-12,0.0,30,30.0
11491,AW00022490,Desiree Vazquez,55.0,"50 and above",NEW,142.0,1,549,2,2,2013-08-11,0.0,549,549.0
11492,AW00022491,Jerry Nara,44.0,"40-49",NEW,148.0,1,5,1,1,2013-02-08,0.0,5,5.0
11493,AW00022492,Jorge She,55.0,"50 and above",NEW,148.0,1,68,3,3,2013-02-19,0.0,68,68.0
11494,AW00022493,Dwayne Sanz,55.0,"50 and above",NEW,137.0,1,5,1,1,2014-01-24,0.0,5,5.0
11495,AW00022494,Jon Andersen,55.0,"50 and above",NEW,147.0,1,5,1,1,2013-03-07,0.0,5,5.0
11496,AW00022495,Andy Serrano,55.0,"50 and above",NEW,142.0,1,608,4,4,2013-08-04,0.0,608,608.0
11497,AW00022496,Christina Brooks,55.0,"50 and above",NEW,140.0,1,49,3,3,2013-10-05,0.0,49,49.0
11498,AW00022497,Casey Gomez,56.0,"50 and above",NEW,145.0,1,59,2,2,2013-06-01,0.0,59,59.0
11499,AW00022498,Pedro Jimenez,56.0,"50 and above",NEW,142.0,1,35,4,4,2013-08-11,0.0,35,35.0
11500,AW00022499,Dawn Zhou,86.0,"50 and above",NEW,142.0,1,23,2,2,2013-08-27,0.0,23,23.0
11501,AW00022500,Brent Zhao,47.0,"40-49",NEW,145.0,1,2481,4,4,2013-05-15,0.0,2481,2481.0
11502,AW00022501,Colin Ye,53.0,"50 and above",NEW,144.0,1,2566,6,6,2013-06-19,0.0,2566,2566.0
11503,AW00022502,Grace Miller,53.0,"50 and above",NEW,142.0,1,1736,2,2,2013-08-29,0.0,1736,1736.0
11504,AW00022503,Sandra Zhao,48.0,"40-49",NEW,141.0,1,1775,3,3,2013-09-09,0.0,1775,1775.0
11505,AW00022504,Arturo Rai,53.0,"50 and above",NEW,142.0,1,1736,2,2,2013-08-29,0.0,1736,1736.0
11506,AW00022505,Julie Shen,46.0,"40-49",NEW,140.0,1,1736,2,2,2013-10-31,0.0,1736,1736.0
11507,AW00022506,Brenda Prasad,54.0,"50 and above",NEW,146.0,1,561,2,2,2013-04-25,0.0,561,561.0
11508,AW00022507,Louis Wang,48.0,"40-49",NEW,144.0,1,49,3,3,2013-06-24,0.0,49,49.0
11509,AW00022508,Jon Huang,54.0,"50 and above",NEW,139.0,1,799,2,2,2013-11-12,0.0,799,799.0
11510,AW00022509,Lacey Nara,48.0,"40-49",NEW,139.0,1,804,3,3,2013-11-09,0.0,804,804.0
11511,AW00022510,Lori Gill,54.0,"50 and above",NEW,141.0,1,1764,3,3,2013-10-02,0.0,1764,1764.0
11512,AW00022511,Wendy Suarez,55.0,"50 and above",NEW,143.0,1,80,3,3,2013-07-29,0.0,80,80.0
11513,AW00022512,Meagan Mehta,55.0,"50 and above",NEW,142.0,1,30,2,2,2013-08-12,0.0,30,30.0
11514,AW00022513,Kenneth Anand,56.0,"50 and above",NEW,146.0,1,23,2,2,2013-04-24,0.0,23,23.0
11515,AW00022514,Marvin Johnsen,42.0,"40-49",NEW,137.0,1,59,2,2,2014-01-14,0.0,59,59.0
11516,AW00022515,Alexa Morris,40.0,"40-49",NEW,142.0,1,554,3,3,2013-08-10,0.0,554,554.0
11517,AW00022516,Adrienne Ortega,40.0,"40-49",NEW,144.0,1,5,1,1,2013-06-13,0.0,5,5.0
11518,AW00022517,Luis Adams,40.0,"40-49",NEW,146.0,1,563,4,4,2013-04-19,0.0,563,563.0
11519,AW00022518,Jillian Sai,40.0,"40-49",NEW,139.0,1,1736,2,2,2013-11-15,0.0,1736,1736.0
11520,AW00022519,Logan Hughes,56.0,"50 and above",NEW,140.0,1,921,4,4,2013-10-31,0.0,921,921.0
11521,AW00022520,Rodney Torres,56.0,"50 and above",NEW,140.0,1,1775,3,3,2013-10-14,0.0,1775,1775.0
11522,AW00022521,Christina Rivera,51.0,"50 and above",NEW,138.0,1,5,1,1,2014-01-02,0.0,5,5.0
11523,AW00022522,Benjamin Hayes,46.0,"40-49",NEW,146.0,1,540,1,1,2013-04-10,0.0,540,540.0
11524,AW00022523,Jon Xu,51.0,"50 and above",NEW,138.0,1,806,4,4,2013-12-19,0.0,806,806.0
11525,AW00022524,Michele Hernandez,57.0,"50 and above",NEW,144.0,1,2478,3,3,2013-06-04,0.0,2478,2478.0
11526,AW00022525,Julio Gutierrez,41.0,"40-49",NEW,146.0,1,575,2,2,2013-04-19,0.0,575,575.0
11527,AW00022526,Jamie Moreno,41.0,"40-49",NEW,139.0,1,1732,4,4,2013-11-19,0.0,1732,1732.0
11528,AW00022527,Rachel Flores,42.0,"40-49",NEW,147.0,1,75,2,2,2013-03-20,0.0,75,75.0
11529,AW00022528,Jaime Blanco,43.0,"40-49",NEW,142.0,1,40,2,2,2013-08-08,0.0,40,40.0
11530,AW00022529,Ross Raman,44.0,"40-49",NEW,142.0,1,23,2,2,2013-08-09,0.0,23,23.0
11531,AW00022530,Kelli Jai,44.0,"40-49",NEW,141.0,1,5,1,1,2013-09-24,0.0,5,5.0
11532,AW00022531,Tiffany Zhou,43.0,"40-49",NEW,141.0,1,184,3,3,2013-10-02,0.0,184,184.0
11533,AW00022532,Ryan Thomas,43.0,"40-49",NEW,138.0,1,5,1,1,2013-12-03,0.0,5,5.0
11534,AW00022533,Jake Liu,45.0,"40-49",NEW,139.0,1,29,2,2,2013-11-27,0.0,29,29.0
11535,AW00022534,Suzanne Liang,44.0,"40-49",NEW,138.0,1,25,2,2,2013-12-19,0.0,25,25.0
11536,AW00022535,Rachael Prasad,39.0,"30-39",NEW,139.0,1,1751,2,2,2013-11-16,0.0,1751,1751.0
11537,AW00022536,Brianna Rogers,44.0,"40-49",NEW,139.0,1,1775,3,3,2013-11-17,0.0,1775,1775.0
11538,AW00022537,Xavier Jenkins,45.0,"40-49",NEW,138.0,1,14,2,2,2013-12-14,0.0,14,14.0
11539,AW00022538,Bianca Wang,46.0,"40-49",NEW,137.0,1,21,1,1,2014-01-24,0.0,21,21.0
11540,AW00022539,Randall Sanz,41.0,"40-49",NEW,145.0,1,99,4,4,2013-05-26,0.0,99,99.0
11541,AW00022540,Latasha Ramos,46.0,"40-49",NEW,146.0,1,29,2,2,2013-04-24,0.0,29,29.0
11542,AW00022541,Stefanie Martinez,46.0,"40-49",NEW,146.0,1,589,4,4,2013-04-29,0.0,589,589.0
11543,AW00022542,Teresa Alvarez,39.0,"30-39",NEW,140.0,1,23,2,2,2013-10-24,0.0,23,23.0
11544,AW00022543,Jeremy Campbell,46.0,"40-49",NEW,147.0,1,563,4,4,2013-03-20,0.0,563,563.0
11545,AW00022544,Maria Evans,47.0,"40-49",NEW,148.0,1,127,3,3,2013-02-04,0.0,127,127.0
11546,AW00022545,Brittany Bryant,42.0,"40-49",NEW,142.0,1,49,3,3,2013-08-05,0.0,49,49.0
11547,AW00022546,Nicholas Jones,42.0,"40-49",NEW,142.0,1,30,1,1,2013-08-21,0.0,30,30.0
11548,AW00022547,Elijah Flores,48.0,"40-49",NEW,145.0,1,37,3,3,2013-05-07,0.0,37,37.0
11549,AW00022548,Angela Brooks,48.0,"40-49",NEW,138.0,1,37,3,3,2014-01-02,0.0,37,37.0
11550,AW00022549,Isabel Russell,48.0,"40-49",NEW,148.0,1,35,2,2,2013-03-02,0.0,35,35.0
11551,AW00022550,Kristopher Rana,53.0,"50 and above",NEW,142.0,1,29,2,2,2013-08-17,0.0,29,29.0
11552,AW00022551,Andy Rubio,57.0,"50 and above",NEW,140.0,1,68,2,2,2013-10-29,0.0,68,68.0
11553,AW00022552,Andrea Rusko,57.0,"50 and above",NEW,144.0,1,21,1,1,2013-06-28,0.0,21,21.0
11554,AW00022553,Melinda Vazquez,84.0,"50 and above",NEW,143.0,1,49,3,3,2013-07-06,0.0,49,49.0
11555,AW00022554,Gilbert Xu,50.0,"50 and above",NEW,147.0,1,5,1,1,2013-03-11,0.0,5,5.0
11556,AW00022555,Ethan Taylor,61.0,"50 and above",NEW,141.0,1,143,3,3,2013-09-15,0.0,143,143.0
11557,AW00022556,Oscar Griffin,61.0,"50 and above",NEW,143.0,1,60,3,3,2013-07-13,0.0,60,60.0
11558,AW00022557,Jason Scott,62.0,"50 and above",NEW,143.0,1,5,1,1,2013-07-31,0.0,5,5.0
11559,AW00022558,Ernest Ye,57.0,"50 and above",NEW,145.0,1,5,1,1,2013-05-26,0.0,5,5.0
11560,AW00022559,Stacy Vazquez,56.0,"50 and above",NEW,148.0,1,5,1,1,2013-02-13,0.0,5,5.0
11561,AW00022560,Casey Jai,56.0,"50 and above",NEW,146.0,1,94,3,3,2013-04-23,0.0,94,94.0
11562,AW00022561,Katie Nara,62.0,"50 and above",NEW,143.0,1,25,2,2,2013-07-25,0.0,25,25.0
11563,AW00022562,Kelli Li,63.0,"50 and above",NEW,147.0,1,30,2,2,2013-03-14,0.0,30,30.0
11564,AW00022563,Darren Weber,63.0,"50 and above",NEW,141.0,1,13,2,2,2013-09-26,0.0,13,13.0
11565,AW00022564,Autumn Sun,57.0,"50 and above",NEW,141.0,1,59,2,2,2013-10-02,0.0,59,59.0
11566,AW00022565,Brenda Subram,63.0,"50 and above",NEW,139.0,1,6,2,2,2013-11-19,0.0,6,6.0
11567,AW00022566,Damien Pal,64.0,"50 and above",NEW,139.0,1,1701,1,1,2013-11-26,0.0,1701,1701.0
11568,AW00022567,Glenn Zhu,82.0,"50 and above",NEW,144.0,1,23,2,2,2013-06-09,0.0,23,23.0
11569,AW00022568,Autumn Wu,82.0,"50 and above",NEW,143.0,1,4,1,1,2013-07-17,0.0,4,4.0
11570,AW00022569,Johnny Goel,82.0,"50 and above",NEW,147.0,1,49,3,3,2013-03-19,0.0,49,49.0
11571,AW00022570,Jackson Yang,80.0,"50 and above",NEW,140.0,1,1736,2,2,2013-11-01,0.0,1736,1736.0
11572,AW00022571,Armando Vazquez,39.0,"30-39",Regular,144.0,2,2835,5,5,2013-06-05,12.0,1417,236.25
11573,AW00022572,Karen Cai,39.0,"30-39",Regular,144.0,2,2997,4,4,2013-06-29,13.0,1498,230.53846153846155
11574,AW00022573,Lance Sanz,39.0,"30-39",Regular,144.0,2,2722,2,2,2013-06-09,12.0,1361,226.83333333333334
11575,AW00022574,Randy Zheng,40.0,"40-49",NEW,144.0,1,70,1,1,2013-06-03,0.0,70,70.0
11576,AW00022575,Orlando Blanco,39.0,"30-39",Regular,144.0,2,3018,3,3,2013-06-10,13.0,1509,232.15384615384616
11577,AW00022576,Tony Xu,39.0,"30-39",Regular,144.0,2,2722,2,2,2013-06-11,13.0,1361,209.3846153846154
11578,AW00022577,Bryant Sai,39.0,"30-39",Regular,144.0,2,2743,3,3,2013-06-29,13.0,1371,211.0
11579,AW00022578,Juan Vazquez,42.0,"40-49",Regular,144.0,2,2736,4,4,2013-06-17,13.0,1368,210.46153846153845
11580,AW00022579,Kara Lal,43.0,"40-49",Regular,145.0,2,2731,3,3,2013-06-02,12.0,1365,227.58333333333334
11581,AW00022580,Alexis Long,40.0,"40-49",Regular,144.0,2,3051,5,5,2013-06-03,13.0,1525,234.69230769230768
11582,AW00022581,Theresa Vazquez,40.0,"40-49",Regular,144.0,2,2749,5,5,2013-06-04,12.0,1374,229.08333333333334
11583,AW00022582,Evelyn Madan,40.0,"40-49",Regular,143.0,2,2757,3,3,2013-07-13,14.0,1378,196.92857142857142
11584,AW00022583,Troy Sara,42.0,"40-49",Regular,143.0,2,2821,6,6,2013-07-13,13.0,1410,217.0
11585,AW00022584,Meagan Lopez,58.0,"50 and above",NEW,144.0,1,34,2,2,2013-06-26,0.0,34,34.0
11586,AW00022585,Kelvin He,58.0,"50 and above",NEW,145.0,1,554,3,3,2013-05-28,0.0,554,554.0
11587,AW00022586,Derek Shen,53.0,"50 and above",NEW,139.0,1,1739,4,4,2013-11-26,0.0,1739,1739.0
11588,AW00022587,Gina Alonso,54.0,"50 and above",NEW,146.0,1,549,2,2,2013-05-01,0.0,549,549.0
11589,AW00022588,Teresa Martin,59.0,"50 and above",NEW,143.0,1,49,3,3,2013-07-09,0.0,49,49.0
11590,AW00022589,Cynthia Suri,59.0,"50 and above",NEW,142.0,1,5,1,1,2013-08-27,0.0,5,5.0
11591,AW00022590,Oscar Hughes,60.0,"50 and above",NEW,145.0,1,584,3,3,2013-05-13,0.0,584,584.0
11592,AW00022591,Jon Becker,56.0,"50 and above",NEW,145.0,1,567,4,4,2013-05-23,0.0,567,567.0
11593,AW00022592,Lindsey Anand,59.0,"50 and above",NEW,139.0,1,1755,2,2,2013-11-16,0.0,1755,1755.0
11594,AW00022593,Thomas Johnson,59.0,"50 and above",NEW,142.0,1,554,3,3,2013-08-26,0.0,554,554.0
11595,AW00022594,Gabriella James,59.0,"50 and above",NEW,139.0,1,1710,2,2,2013-11-04,0.0,1710,1710.0
11596,AW00022595,Nicolas Xie,53.0,"50 and above",NEW,143.0,1,2520,4,4,2013-07-06,0.0,2520,2520.0
11597,AW00022596,Omar Xu,55.0,"50 and above",NEW,140.0,1,1751,2,2,2013-11-01,0.0,1751,1751.0
11598,AW00022597,Rachael Chandra,54.0,"50 and above",NEW,145.0,1,615,4,4,2013-05-16,0.0,615,615.0
11599,AW00022598,Donald Sanchez,60.0,"50 and above",NEW,145.0,1,598,5,5,2013-05-26,0.0,598,598.0
11600,AW00022599,Philip Gill,60.0,"50 and above",NEW,139.0,1,1701,1,1,2013-11-11,0.0,1701,1701.0
11601,AW00022600,Maurice Kumar,44.0,"40-49",NEW,138.0,1,1736,2,2,2013-12-16,0.0,1736,1736.0
11602,AW00022601,Aimee Gao,61.0,"50 and above",NEW,142.0,1,565,3,3,2013-08-22,0.0,565,565.0
11603,AW00022602,Kelli Andersen,43.0,"40-49",NEW,138.0,1,1755,2,2,2013-12-07,0.0,1755,1755.0
11604,AW00022603,Autumn He,43.0,"40-49",NEW,142.0,1,561,2,2,2013-08-27,0.0,561,561.0
11605,AW00022604,Wyatt Simmons,49.0,"40-49",NEW,138.0,1,1736,2,2,2013-12-12,0.0,1736,1736.0
11606,AW00022605,Derrick Schmidt,49.0,"40-49",NEW,138.0,1,1751,2,2,2013-12-12,0.0,1751,1751.0
11607,AW00022606,Alfredo Hernandez,44.0,"40-49",NEW,145.0,1,589,4,4,2013-05-06,0.0,589,589.0
11608,AW00022607,Whitney Gonzalez,49.0,"40-49",NEW,144.0,1,609,5,5,2013-06-13,0.0,609,609.0
11609,AW00022608,Arthur Munoz,50.0,"50 and above",NEW,138.0,1,1745,3,3,2013-12-17,0.0,1745,1745.0
11610,AW00022609,Clarence Cai,49.0,"40-49",NEW,144.0,1,609,4,4,2013-06-07,0.0,609,609.0
11611,AW00022610,Brent Chen,49.0,"40-49",NEW,144.0,1,575,2,2,2013-06-04,0.0,575,575.0
11612,AW00022611,Chad Deng,49.0,"40-49",NEW,139.0,1,1775,3,3,2013-11-24,0.0,1775,1775.0
11613,AW00022612,Franklin Huang,50.0,"50 and above",NEW,142.0,1,562,4,4,2013-08-07,0.0,562,562.0
11614,AW00022613,Dale Luo,50.0,"50 and above",NEW,149.0,1,1183,3,3,2013-01-10,0.0,1183,1183.0
11615,AW00022614,Tommy Shan,44.0,"40-49",NEW,149.0,1,1155,2,2,2013-01-18,0.0,1155,1155.0
11616,AW00022615,Misty Xu,50.0,"50 and above",NEW,144.0,1,540,1,1,2013-06-19,0.0,540,540.0
11617,AW00022616,Jake Zhang,50.0,"50 and above",NEW,139.0,1,1736,2,2,2013-11-28,0.0,1736,1736.0
11618,AW00022617,Andres Nath,39.0,"30-39",NEW,138.0,1,806,4,4,2013-12-16,0.0,806,806.0
11619,AW00022618,Rosa Cai,50.0,"50 and above",NEW,138.0,1,1701,1,1,2013-12-06,0.0,1701,1701.0
11620,AW00022619,Robin Hernandez,50.0,"50 and above",NEW,138.0,1,819,2,2,2013-12-12,0.0,819,819.0
11621,AW00022620,Stefanie Suri,50.0,"50 and above",NEW,148.0,1,574,2,2,2013-02-09,0.0,574,574.0
11622,AW00022621,Xavier Davis,44.0,"40-49",NEW,146.0,1,590,4,4,2013-04-21,0.0,590,590.0
11623,AW00022622,Neil Sanz,67.0,"50 and above",NEW,142.0,1,59,2,2,2013-08-27,0.0,59,59.0
11624,AW00022623,Jamie Suarez,67.0,"50 and above",NEW,144.0,1,554,3,3,2013-06-28,0.0,554,554.0
11625,AW00022624,Sandra Wu,68.0,"50 and above",NEW,138.0,1,34,2,2,2014-01-02,0.0,34,34.0
11626,AW00022625,Meagan Patel,51.0,"50 and above",NEW,148.0,1,78,4,4,2013-02-25,0.0,78,78.0
11627,AW00022626,Arturo Anand,51.0,"50 and above",NEW,142.0,1,565,3,3,2013-08-07,0.0,565,565.0
11628,AW00022627,Shawna Sharma,46.0,"40-49",NEW,144.0,1,589,4,4,2013-06-25,0.0,589,589.0
11629,AW00022628,Marshall Lu,51.0,"50 and above",NEW,144.0,1,563,4,4,2013-06-04,0.0,563,563.0
11630,AW00022629,Matthew Rodriguez,96.0,"50 and above",NEW,144.0,1,60,2,2,2013-06-06,0.0,60,60.0
11631,AW00022630,Roger Wu,45.0,"40-49",NEW,149.0,1,1164,3,3,2013-01-19,0.0,1164,1164.0
11632,AW00022631,Theodore Serrano,51.0,"50 and above",NEW,149.0,1,1149,3,3,2013-01-06,0.0,1149,1149.0
11633,AW00022632,Tabitha Perez,51.0,"50 and above",NEW,142.0,1,2492,4,4,2013-08-08,0.0,2492,2492.0
11634,AW00022633,Claudia Zhao,51.0,"50 and above",NEW,145.0,1,565,1,1,2013-05-08,0.0,565,565.0
11635,AW00022634,Giraldo Sandoval,51.0,"50 and above",NEW,138.0,1,1775,3,3,2013-12-23,0.0,1775,1775.0
